ID,VALUE
0x16d8,483
0x16d9,338
0x16da,326
0x16db,379
0x16dc,847
0x16dd,238
0x16de,480
0x16df,844
0x16e0,183
0x16e1,559
0x16e2,643
0x16e3,349
0x16e4,326
0x16e5,752
0x16e6,966
0x16e7,351
0x16e8,45
0x16e9,432
0x16ea,252
0x16eb,285
0x16ec,983
0x16ed,196
0x16ee,706
0x16ef,317
0x16f0,726
0x16f1,100
0x16f2,489
0x16f3,210
0x16f4,966
0x16f5,272
0x16f6,510
0x16f7,616
0x16f8,447
0x16f9,143
0x16fa,558
0x16fb,699
0x16fc,202
0x16fd,381
0x16fe,83
0x16ff,84
0x1700,959
0x1701,904
0x1702,200
0x1703,757
0x1704,845
0x1705,400
0x1706,113
0x1707,757
0x1708,218
0x1709,827
0x170a,938
0x170b,340
0x170c,875
0x170d,948
0x170e,659
0x170f,525
0x1710,962
0x1711,985
0x1712,548
0x1713,570
0x1714,815
0x1715,15
0x1716,383
0x1717,491
0x1718,941
0x1719,815
0x171a,506
0x171b,455
0x171c,392
0x171d,271
0x171e,606
0x171f,481
0x1720,407
0x1721,688
0x1722,497
0x1723,290
0x1724,61
0x1725,289
0x1726,44
0x1727,947
0x1728,490
0x1729,151
0x172a,76
0x172b,688
0x172c,325
0x172d,274
0x172e,668
0x172f,845
0x1730,767
0x1731,205
0x1732,174
0x1733,627
0x1734,421
0x1735,950
0x1736,794
0x1737,229
0x1738,359
0x1739,990
0x173a,279
0x173b,324
0x173c,829
0x173d,160
0x173e,536
0x173f,95
0x1740,298
0x1741,698
0x1742,998
0x1743,884
0x1744,620
0x1745,765
0x1746,793
0x1747,97
0x1748,992
0x1749,239
0x174a,188
0x174b,862
0x174c,152
0x174d,840
0x174e,87
0x174f,47
0x1750,318
0x1751,21
0x1752,403
0x1753,119
0x1754,756
0x1755,249
0x1756,899
0x1757,475
0x1758,973
0x1759,644
0x175a,861
0x175b,420
0x175c,831
0x175d,966
0x175e,395
0x175f,858
0x1760,823
0x1761,169
0x1762,721
0x1763,837
0x1764,942
0x1765,641
0x1766,760
0x1767,80
0x1768,38
0x1769,437
0x176a,978
0x176b,304
0x176c,330
0x176d,152
0x176e,850
0x176f,766
0x1770,864
0x1771,427
0x1772,392
0x1773,434
0x1774,16
0x1775,70
0x1776,447
0x1777,942
0x1778,285
0x1779,153
0x177a,476
0x177b,266
0x177c,832
0x177d,208
0x177e,427
0x177f,818
0x1780,625
0x1781,789
0x1782,907
0x1783,774
0x1784,662
0x1785,590
0x1786,793
0x1787,780
0x1788,323
0x1789,569
0x178a,574
0x178b,681
0x178c,686
0x178d,308
0x178e,842
0x178f,29
0x1790,608
0x1791,148
0x1792,170
0x1793,170
0x1794,243
0x1795,685
0x1796,147
0x1797,226
0x1798,84
0x1799,456
0x179a,150
0x179b,633
0x179c,713
0x179d,267
0x179e,367
0x179f,115
0x17a0,171
0x17a1,495
0x17a2,814
0x17a3,540
0x17a4,549
0x17a5,246
0x17a6,365
0x17a7,462
0x17a8,167
0x17a9,167
0x17aa,706
0x17ab,358
0x17ac,809
0x17ad,33
0x17ae,401
0x17af,77
0x17b0,216
0x17b1,927
0x17b2,711
0x17b3,915
0x17b4,670
0x17b5,217
0x17b6,520
0x17b7,246
0x17b8,737
0x17b9,794
0x17ba,41
0x17bb,74
0x17bc,134
0x17bd,309
0x17be,411
0x17bf,0
0x17c0,578
0x17c1,323
0x17c2,49
0x17c3,789
0x17c4,674
0x17c5,361
0x17c6,480
0x17c7,622
0x17c8,408
0x17c9,827
0x17ca,603
0x17cb,895
0x17cc,143
0x17cd,100
0x17ce,14
0x17cf,507
0x17d0,940
0x17d1,661
0x17d2,672
0x17d3,509
0x17d4,517
0x17d5,69
0x17d6,150
0x17d7,130
0x17d8,282
0x17d9,666
0x17da,808
0x17db,852
0x17dc,482
0x17dd,277
0x17de,572
0x17df,499
0x17e0,640
0x17e1,678
0x17e2,400
0x17e3,300
0x17e4,50
0x17e5,126
0x17e6,434
0x17e7,657
0x17e8,441
0x17e9,356
0x17ea,286
0x17eb,509
0x17ec,61
0x17ed,488
0x17ee,615
0x17ef,11
0x17f0,764
0x17f1,910
0x17f2,100
0x17f3,782
0x17f4,385
0x17f5,479
0x17f6,245
0x17f7,466
0x17f8,158
0x17f9,491
0x17fa,308
0x17fb,935
0x17fc,803
0x17fd,903
0x17fe,357
0x17ff,692
0x1800,182
0x1801,54
0x1802,264
0x1803,255
0x1804,997
0x1805,153
0x1806,483
0x1807,991
0x1808,993
0x1809,847
0x180a,330
0x180b,409
0x180c,916
0x180d,269
0x180e,40
0x180f,35
0x1810,945
0x1811,223
0x1812,752
0x1813,764
0x1814,140
0x1815,421
0x1816,369
0x1817,247
0x1818,397
0x1819,146
0x181a,145
0x181b,332
0x181c,45
0x181d,521
0x181e,464
0x181f,410
0x1820,29
0x1821,547
0x1822,945
0x1823,144
0x1824,130
0x1825,901
0x1826,851
0x1827,68
0x1828,625
0x1829,525
0x182a,519
0x182b,785
0x182c,81
0x182d,681
0x182e,107
0x182f,253
0x1830,230
0x1831,791
0x1832,594
0x1833,215
0x1834,651
0x1835,426
0x1836,482
0x1837,200
0x1838,868
0x1839,712
0x183a,604
0x183b,332
0x183c,64
0x183d,64
0x183e,106
0x183f,105
0x1840,401
0x1841,452
0x1842,850
0x1843,392
0x1844,632
0x1845,636
0x1846,18
0x1847,831
0x1848,730
0x1849,364
0x184a,243
0x184b,856
0x184c,772
0x184d,116
0x184e,401
0x184f,953
0x1850,165
0x1851,542
0x1852,330
0x1853,338
0x1854,390
0x1855,924
0x1856,421
0x1857,670
0x1858,442
0x1859,377
0x185a,116
0x185b,78
0x185c,153
0x185d,71
0x185e,487
0x185f,566
0x1860,781
0x1861,76
0x1862,924
0x1863,821
0x1864,341
0x1865,361
0x1866,782
0x1867,903
0x1868,819
0x1869,741
0x186a,618
0x186b,373
0x186c,596
0x186d,163
0x186e,993
0x186f,138
0x1870,48
0x1871,217
0x1872,509
0x1873,180
0x1874,108
0x1875,40
0x1876,224
0x1877,382
0x1878,57
0x1879,467
0x187a,19
0x187b,508
0x187c,434
0x187d,955
0x187e,84
0x187f,35
0x1880,558
0x1881,945
0x1882,80
0x1883,370
0x1884,980
0x1885,130
0x1886,201
0x1887,850
0x1888,479
0x1889,928
0x188a,345
0x188b,927
0x188c,490
0x188d,731
0x188e,120
0x188f,622
0x1890,497
0x1891,284
0x1892,101
0x1893,47
0x1894,255
0x1895,982
0x1896,511
0x1897,307
0x1898,944
0x1899,762
0x189a,308
0x189b,122
0x189c,467
0x189d,1
0x189e,101
0x189f,302
0x18a0,41
0x18a1,162
0x18a2,546
0x18a3,967
0x18a4,958
0x18a5,987
0x18a6,228
0x18a7,754
0x18a8,516
0x18a9,292
0x18aa,392
0x18ab,53
0x18ac,898
0x18ad,123
0x18ae,998
0x18af,399
0x18b0,932
0x18b1,526
0x18b2,55
0x18b3,761
0x18b4,701
0x18b5,838
0x18b6,27
0x18b7,4
0x18b8,132
0x18b9,847
0x18ba,346
0x18bb,501
0x18bc,90
0x18bd,602
0x18be,336
0x18bf,400
0x18c0,326
0x18c1,862
0x18c2,797
0x18c3,350
0x18c4,382
0x18c5,904
0x18c6,707
0x18c7,795
0x18c8,126
0x18c9,885
0x18ca,494
0x18cb,762
0x18cc,255
0x18cd,568
0x18ce,449
0x18cf,102
0x18d0,404
0x18d1,784
0x18d2,498
0x18d3,153
0x18d4,891
0x18d5,156
0x18d6,513
0x18d7,884
0x18d8,10
0x18d9,897
0x18da,180
0x18db,328
0x18dc,605
0x18dd,217
0x18de,608
0x18df,200
0x18e0,505
0x18e1,835
0x18e2,722
0x18e3,818
0x18e4,532
0x18e5,975
0x18e6,534
0x18e7,565
0x18e8,502
0x18e9,868
0x18ea,436
0x18eb,517
0x18ec,980
0x18ed,397
0x18ee,707
0x18ef,456
0x18f0,555
0x18f1,853
0x18f2,227
0x18f3,102
0x18f4,369
0x18f5,432
0x18f6,182
0x18f7,167
0x18f8,171
0x18f9,32
0x18fa,425
0x18fb,942
0x18fc,424
0x18fd,928
0x18fe,528
0x18ff,78
0x1900,305
0x1901,536
0x1902,181
0x1903,918
0x1904,904
0x1905,97
0x1906,96
0x1907,692
0x1908,844
0x1909,357
0x190a,763
0x190b,463
0x190c,459
0x190d,612
0x190e,967
0x190f,575
0x1910,253
0x1911,536
0x1912,467
0x1913,945
0x1914,799
0x1915,322
0x1916,75
0x1917,56
0x1918,603
0x1919,74
0x191a,293
0x191b,850
0x191c,125
0x191d,604
0x191e,25
0x191f,628
0x1920,981
0x1921,501
0x1922,64
0x1923,13
0x1924,785
0x1925,140
0x1926,533
0x1927,51
0x1928,761
0x1929,718
0x192a,64
0x192b,556
0x192c,60
0x192d,565
0x192e,304
0x192f,270
0x1930,843
0x1931,7
0x1932,966
0x1933,935
0x1934,23
0x1935,181
0x1936,689
0x1937,845
0x1938,253
0x1939,936
0x193a,993
0x193b,371
0x193c,573
0x193d,311
0x193e,650
0x193f,352
0x1940,744
0x1941,145
0x1942,514
0x1943,682
0x1944,949
0x1945,614
0x1946,641
0x1947,304
0x1948,211
0x1949,287
0x194a,835
0x194b,192
0x194c,796
0x194d,800
0x194e,416
0x194f,914
0x1950,354
0x1951,368
0x1952,709
0x1953,622
0x1954,432
0x1955,583
0x1956,140
0x1957,187
0x1958,982
0x1959,443
0x195a,367
0x195b,961
0x195c,326
0x195d,780
0x195e,746
0x195f,969
0x1960,542
0x1961,322
0x1962,671
0x1963,152
0x1964,41
0x1965,263
0x1966,216
0x1967,700
0x1968,753
0x1969,785
0x196a,762
0x196b,585
0x196c,959
0x196d,928
0x196e,617
0x196f,826
0x1970,183
0x1971,764
0x1972,43
0x1973,531
0x1974,58
0x1975,761
0x1976,958
0x1977,180
0x1978,727
0x1979,232
0x197a,944
0x197b,581
0x197c,862
0x197d,207
0x197e,135
0x197f,1000
0x1980,992
0x1981,260
0x1982,540
0x1983,542
0x1984,801
0x1985,396
0x1986,975
0x1987,590
0x1988,430
0x1989,143
0x198a,501
0x198b,769
0x198c,393
0x198d,455
0x198e,453
0x198f,799
0x1990,420
0x1991,112
0x1992,848
0x1993,353
0x1994,937
0x1995,243
0x1996,811
0x1997,279
0x1998,11
0x1999,194
0x199a,972
0x199b,107
0x199c,205
0x199d,471
0x199e,378
0x199f,262
0x19a0,159
0x19a1,892
0x19a2,583
0x19a3,984
0x19a4,16
0x19a5,317
0x19a6,283
0x19a7,838
0x19a8,34
0x19a9,264
0x19aa,759
0x19ab,773
0x19ac,761
0x19ad,537
0x19ae,70
0x19af,666
0x19b0,513
0x19b1,296
0x19b2,203
0x19b3,685
0x19b4,174
0x19b5,589
0x19b6,573
0x19b7,465
0x19b8,591
0x19b9,144
0x19ba,292
0x19bb,374
0x19bc,758
0x19bd,516
0x19be,78
0x19bf,586
0x19c0,399
0x19c1,897
0x19c2,527
0x19c3,714
0x19c4,542
0x19c5,835
0x19c6,585
0x19c7,703
0x19c8,837
0x19c9,709
0x19ca,542
0x19cb,770
0x19cc,275
0x19cd,34
0x19ce,385
0x19cf,952
0x19d0,653
0x19d1,341
0x19d2,664
0x19d3,820
0x19d4,31
0x19d5,369
0x19d6,782
0x19d7,688
0x19d8,764
0x19d9,941
0x19da,501
0x19db,571
0x19dc,204
0x19dd,373
0x19de,700
0x19df,184
0x19e0,68
0x19e1,525
0x19e2,67
0x19e3,817
0x19e4,533
0x19e5,140
0x19e6,510
0x19e7,892
0x19e8,282
0x19e9,427
0x19ea,532
0x19eb,286
0x19ec,865
0x19ed,97
0x19ee,903
0x19ef,122
0x19f0,567
0x19f1,557
0x19f2,740
0x19f3,968
0x19f4,675
0x19f5,958
0x19f6,847
0x19f7,635
0x19f8,651
0x19f9,563
0x19fa,915
0x19fb,755
0x19fc,197
0x19fd,723
0x19fe,132
0x19ff,153
0x1a00,504
0x1a01,355
0x1a02,511
0x1a03,858
0x1a04,478
0x1a05,490
0x1a06,453
0x1a07,346
0x1a08,683
0x1a09,611
0x1a0a,902
0x1a0b,215
0x1a0c,78
0x1a0d,830
0x1a0e,795
0x1a0f,528
0x1a10,224
0x1a11,854
0x1a12,258
0x1a13,251
0x1a14,260
0x1a15,146
0x1a16,596
0x1a17,341
0x1a18,785
0x1a19,462
0x1a1a,478
0x1a1b,878
0x1a1c,326
0x1a1d,281
0x1a1e,618
0x1a1f,283
0x1a20,152
0x1a21,572
0x1a22,557
0x1a23,228
0x1a24,25
0x1a25,517
0x1a26,72
0x1a27,830
0x1a28,541
0x1a29,988
0x1a2a,200
0x1a2b,783
0x1a2c,502
0x1a2d,371
0x1a2e,471
0x1a2f,775
0x1a30,76
0x1a31,727
0x1a32,844
0x1a33,249
0x1a34,459
0x1a35,129
0x1a36,642
0x1a37,287
0x1a38,213
0x1a39,839
0x1a3a,983
0x1a3b,346
0x1a3c,30
0x1a3d,1
0x1a3e,322
0x1a3f,724
0x1a40,769
0x1a41,483
0x1a42,364
0x1a43,968
0x1a44,392
0x1a45,916
0x1a46,343
0x1a47,728
0x1a48,319
0x1a49,518
0x1a4a,488
0x1a4b,221
0x1a4c,600
0x1a4d,238
0x1a4e,568
0x1a4f,861
0x1a50,643
0x1a51,163
0x1a52,627
0x1a53,118
0x1a54,84
0x1a55,82
0x1a56,247
0x1a57,949
0x1a58,969
0x1a59,232
0x1a5a,313
0x1a5b,209
0x1a5c,988
0x1a5d,476
0x1a5e,267
0x1a5f,832
0x1a60,967
0x1a61,645
0x1a62,63
0x1a63,781
0x1a64,350
0x1a65,279
0x1a66,503
0x1a67,560
0x1a68,242
0x1a69,137
0x1a6a,571
0x1a6b,143
0x1a6c,151
0x1a6d,509
0x1a6e,259
0x1a6f,112
0x1a70,302
0x1a71,679
0x1a72,316
0x1a73,809
0x1a74,48
0x1a75,73
0x1a76,426
0x1a77,421
0x1a78,932
0x1a79,885
0x1a7a,78
0x1a7b,867
0x1a7c,348
0x1a7d,565
0x1a7e,574
0x1a7f,711
0x1a80,302
0x1a81,656
0x1a82,776
0x1a83,367
0x1a84,435
0x1a85,133
0x1a86,281
0x1a87,544
0x1a88,341
0x1a89,965
0x1a8a,443
0x1a8b,336
0x1a8c,587
0x1a8d,336
0x1a8e,21
0x1a8f,879
0x1a90,910
0x1a91,987
0x1a92,923
0x1a93,333
0x1a94,565
0x1a95,919
0x1a96,60
0x1a97,876
0x1a98,817
0x1a99,271
0x1a9a,152
0x1a9b,955
0x1a9c,338
0x1a9d,479
0x1a9e,370
0x1a9f,241
0x1aa0,725
0x1aa1,147
0x1aa2,78
0x1aa3,397
0x1aa4,847
0x1aa5,902
0x1aa6,723
0x1aa7,725
0x1aa8,229
0x1aa9,967
0x1aaa,997
0x1aab,1000
0x1aac,563
0x1aad,633
0x1aae,891
0x1aaf,418
0x1ab0,398
0x1ab1,765
0x1ab2,192
0x1ab3,69
0x1ab4,418
0x1ab5,771
0x1ab6,103
0x1ab7,341
0x1ab8,469
0x1ab9,171
0x1aba,303
0x1abb,469
0x1abc,46
0x1abd,917
0x1abe,408
0x1abf,4
0x1ac0,847
0x1ac1,915
0x1ac2,123
0x1ac3,846
0x1ac4,468
0x1ac5,47
0x1ac6,417
0x1ac7,501
0x1ac8,337
0x1ac9,141
0x1aca,390
0x1acb,625
0x1acc,508
0x1acd,211
0x1ace,810
0x1acf,803
0x1ad0,84
0x1ad1,461
0x1ad2,435
0x1ad3,494
0x1ad4,705
0x1ad5,35
0x1ad6,584
0x1ad7,945
0x1ad8,175
0x1ad9,712
0x1ada,534
0x1adb,575
0x1adc,340
0x1add,669
0x1ade,366
0x1adf,14
0x1ae0,415
0x1ae1,814
0x1ae2,214
0x1ae3,468
0x1ae4,852
0x1ae5,32
0x1ae6,819
0x1ae7,903
0x1ae8,276
0x1ae9,461
0x1aea,755
0x1aeb,253
0x1aec,68
0x1aed,32
0x1aee,365
0x1aef,412
0x1af0,749
0x1af1,678
0x1af2,142
0x1af3,191
0x1af4,447
0x1af5,623
0x1af6,816
0x1af7,189
0x1af8,103
0x1af9,111
0x1afa,996
0x1afb,680
0x1afc,940
0x1afd,738
0x1afe,393
0x1aff,356
0x1b00,697
0x1b01,34
0x1b02,311
0x1b03,863
0x1b04,445
0x1b05,541
0x1b06,993
0x1b07,886
0x1b08,574
0x1b09,512
0x1b0a,352
0x1b0b,148
0x1b0c,378
0x1b0d,877
0x1b0e,663
0x1b0f,54
0x1b10,54
0x1b11,282
0x1b12,986
0x1b13,977
0x1b14,998
0x1b15,108
0x1b16,82
0x1b17,389
0x1b18,498
0x1b19,753
0x1b1a,431
0x1b1b,717
0x1b1c,689
0x1b1d,101
0x1b1e,222
0x1b1f,754
0x1b20,780
0x1b21,310
0x1b22,185
0x1b23,646
0x1b24,930
0x1b25,4
0x1b26,110
0x1b27,739
0x1b28,570
0x1b29,723
0x1b2a,370
0x1b2b,78
0x1b2c,339
0x1b2d,200
0x1b2e,314
0x1b2f,802
0x1b30,368
0x1b31,513
0x1b32,442
0x1b33,896
0x1b34,363
0x1b35,464
0x1b36,833
0x1b37,536
0x1b38,749
0x1b39,939
0x1b3a,132
0x1b3b,584
0x1b3c,329
0x1b3d,458
0x1b3e,226
0x1b3f,564
0x1b40,141
0x1b41,425
0x1b42,408
0x1b43,520
0x1b44,820
0x1b45,413
0x1b46,557
0x1b47,317
0x1b48,628
0x1b49,663
0x1b4a,707
0x1b4b,904
0x1b4c,175
0x1b4d,931
0x1b4e,819
0x1b4f,890
0x1b50,631
0x1b51,65
0x1b52,250
0x1b53,292
0x1b54,2
0x1b55,701
0x1b56,283
0x1b57,307
0x1b58,27
0x1b59,290
0x1b5a,905
0x1b5b,597
0x1b5c,739
0x1b5d,250
0x1b5e,94
0x1b5f,265
0x1b60,324
0x1b61,685
0x1b62,935
0x1b63,747
0x1b64,40
0x1b65,761
0x1b66,610
0x1b67,105
0x1b68,941
0x1b69,844
0x1b6a,372
0x1b6b,236
0x1b6c,770
0x1b6d,564
0x1b6e,624
0x1b6f,858
0x1b70,802
0x1b71,883
0x1b72,108
0x1b73,889
0x1b74,523
0x1b75,199
0x1b76,510
0x1b77,897
0x1b78,516
0x1b79,28
0x1b7a,16
0x1b7b,204
0x1b7c,999
0x1b7d,667
0x1b7e,357
0x1b7f,542
0x1b80,287
0x1b81,473
0x1b82,952
0x1b83,312
0x1b84,173
0x1b85,850
0x1b86,117
0x1b87,883
0x1b88,67
0x1b89,600
0x1b8a,71
0x1b8b,778
0x1b8c,141
0x1b8d,407
0x1b8e,171
0x1b8f,251
0x1b90,342
0x1b91,353
0x1b92,169
0x1b93,322
0x1b94,817
0x1b95,258
0x1b96,860
0x1b97,591
0x1b98,744
0x1b99,70
0x1b9a,433
0x1b9b,746
0x1b9c,470
0x1b9d,567
0x1b9e,486
0x1b9f,496
0x1ba0,743
0x1ba1,759
0x1ba2,671
0x1ba3,133
0x1ba4,679
0x1ba5,477
0x1ba6,391
0x1ba7,824
0x1ba8,55
0x1ba9,177
0x1baa,204
0x1bab,534
0x1bac,157
0x1bad,405
0x1bae,595
0x1baf,646
0x1bb0,460
0x1bb1,608
0x1bb2,100
0x1bb3,284
0x1bb4,810
0x1bb5,341
0x1bb6,477
0x1bb7,286
0x1bb8,182
0x1bb9,418
0x1bba,782
0x1bbb,89
0x1bbc,743
0x1bbd,596
0x1bbe,570
0x1bbf,18
0x1bc0,101
0x1bc1,275
0x1bc2,221
0x1bc3,795
0x1bc4,213
0x1bc5,862
0x1bc6,268
0x1bc7,311
0x1bc8,171
0x1bc9,740
0x1bca,389
0x1bcb,59
0x1bcc,660
0x1bcd,814
0x1bce,566
0x1bcf,794
0x1bd0,603
0x1bd1,9
0x1bd2,954
0x1bd3,155
0x1bd4,241
0x1bd5,159
0x1bd6,176
0x1bd7,25
0x1bd8,17
0x1bd9,645
0x1bda,707
0x1bdb,288
0x1bdc,305
0x1bdd,482
0x1bde,706
0x1bdf,828
0x1be0,138
0x1be1,599
0x1be2,441
0x1be3,337
0x1be4,71
0x1be5,654
0x1be6,287
0x1be7,133
0x1be8,45
0x1be9,756
0x1bea,417
0x1beb,211
0x1bec,613
0x1bed,635
0x1bee,918
0x1bef,734
0x1bf0,629
0x1bf1,381
0x1bf2,853
0x1bf3,1000
0x1bf4,968
0x1bf5,534
0x1bf6,140
0x1bf7,874
0x1bf8,965
0x1bf9,123
0x1bfa,234
0x1bfb,272
0x1bfc,509
0x1bfd,582
0x1bfe,189
0x1bff,259
0x1c00,653
0x1c01,568
0x1c02,567
0x1c03,112
0x1c04,933
0x1c05,47
0x1c06,920
0x1c07,410
0x1c08,532
0x1c09,179
0x1c0a,12
0x1c0b,354
0x1c0c,713
0x1c0d,847
0x1c0e,376
0x1c0f,269
0x1c10,723
0x1c11,859
0x1c12,499
0x1c13,823
0x1c14,778
0x1c15,621
0x1c16,271
0x1c17,209
0x1c18,706
0x1c19,460
0x1c1a,323
0x1c1b,313
0x1c1c,171
0x1c1d,204
0x1c1e,346
0x1c1f,358
0x1c20,664
0x1c21,385
0x1c22,232
0x1c23,618
0x1c24,447
0x1c25,80
0x1c26,61
0x1c27,188
0x1c28,905
0x1c29,961
0x1c2a,715
0x1c2b,908
0x1c2c,995
0x1c2d,739
0x1c2e,111
0x1c2f,681
0x1c30,843
0x1c31,600
0x1c32,104
0x1c33,860
0x1c34,684
0x1c35,251
0x1c36,640
0x1c37,898
0x1c38,707
0x1c39,944
0x1c3a,252
0x1c3b,642
0x1c3c,701
0x1c3d,851
0x1c3e,444
0x1c3f,544
0x1c40,821
0x1c41,669
0x1c42,863
0x1c43,345
0x1c44,189
0x1c45,922
0x1c46,761
0x1c47,771
0x1c48,778
0x1c49,545
0x1c4a,470
0x1c4b,278
0x1c4c,572
0x1c4d,657
0x1c4e,171
0x1c4f,403
0x1c50,998
0x1c51,461
0x1c52,393
0x1c53,525
0x1c54,221
0x1c55,509
0x1c56,686
0x1c57,374
0x1c58,853
0x1c59,894
0x1c5a,618
0x1c5b,524
0x1c5c,602
0x1c5d,376
0x1c5e,142
0x1c5f,337
0x1c60,886
0x1c61,703
0x1c62,438
0x1c63,633
0x1c64,431
0x1c65,832
0x1c66,534
0x1c67,494
0x1c68,257
0x1c69,961
0x1c6a,850
0x1c6b,694
0x1c6c,595
0x1c6d,594
0x1c6e,47
0x1c6f,86
0x1c70,169
0x1c71,729
0x1c72,779
0x1c73,880
0x1c74,945
0x1c75,638
0x1c76,410
0x1c77,316
0x1c78,403
0x1c79,835
0x1c7a,163
0x1c7b,627
0x1c7c,931
0x1c7d,6
0x1c7e,300
0x1c7f,965
0x1c80,75
0x1c81,285
0x1c82,47
0x1c83,351
0x1c84,557
0x1c85,39
0x1c86,205
0x1c87,261
0x1c88,267
0x1c89,920
0x1c8a,553
0x1c8b,38
0x1c8c,269
0x1c8d,752
0x1c8e,259
0x1c8f,750
0x1c90,138
0x1c91,984
0x1c92,761
0x1c93,557
0x1c94,296
0x1c95,555
0x1c96,25
0x1c97,886
0x1c98,618
0x1c99,752
0x1c9a,823
0x1c9b,905
0x1c9c,587
0x1c9d,667
0x1c9e,415
0x1c9f,907
0x1ca0,431
0x1ca1,900
0x1ca2,590
0x1ca3,166
0x1ca4,853
0x1ca5,481
0x1ca6,184
0x1ca7,690
0x1ca8,140
0x1ca9,11
0x1caa,434
0x1cab,93
0x1cac,52
0x1cad,429
0x1cae,587
0x1caf,102
0x1cb0,510
0x1cb1,716
0x1cb2,63
0x1cb3,284
0x1cb4,165
0x1cb5,159
0x1cb6,470
0x1cb7,599
0x1cb8,948
0x1cb9,334
0x1cba,422
0x1cbb,200
0x1cbc,23
0x1cbd,977
0x1cbe,836
0x1cbf,284
0x1cc0,923
0x1cc1,921
0x1cc2,953
0x1cc3,301
0x1cc4,735
0x1cc5,350
0x1cc6,753
0x1cc7,989
0x1cc8,962
0x1cc9,282
0x1cca,90
0x1ccb,729
0x1ccc,658
0x1ccd,490
0x1cce,293
0x1ccf,393
0x1cd0,861
0x1cd1,670
0x1cd2,241
0x1cd3,806
0x1cd4,558
0x1cd5,758
0x1cd6,441
0x1cd7,3
0x1cd8,211
0x1cd9,496
0x1cda,791
0x1cdb,588
0x1cdc,228
0x1cdd,340
0x1cde,271
0x1cdf,305
0x1ce0,860
0x1ce1,371
0x1ce2,48
0x1ce3,859
0x1ce4,494
0x1ce5,558
0x1ce6,216
0x1ce7,202
0x1ce8,195
0x1ce9,649
0x1cea,69
0x1ceb,743
0x1cec,393
0x1ced,61
0x1cee,81
0x1cef,876
0x1cf0,845
0x1cf1,924
0x1cf2,260
0x1cf3,579
0x1cf4,176
0x1cf5,588
0x1cf6,32
0x1cf7,466
0x1cf8,362
0x1cf9,275
0x1cfa,685
0x1cfb,89
0x1cfc,228
0x1cfd,657
0x1cfe,833
0x1cff,585
0x1d00,920
0x1d01,252
0x1d02,411
0x1d03,872
0x1d04,838
0x1d05,267
0x1d06,985
0x1d07,967
0x1d08,452
0x1d09,728
0x1d0a,349
0x1d0b,891
0x1d0c,325
0x1d0d,789
0x1d0e,252
0x1d0f,951
0x1d10,75
0x1d11,119
0x1d12,533
0x1d13,87
0x1d14,864
0x1d15,992
0x1d16,866
0x1d17,905
0x1d18,699
0x1d19,184
0x1d1a,760
0x1d1b,905
0x1d1c,506
0x1d1d,506
0x1d1e,558
0x1d1f,807
0x1d20,476
0x1d21,4
0x1d22,822
0x1d23,617
0x1d24,538
0x1d25,555
0x1d26,853
0x1d27,95
0x1d28,707
0x1d29,43
0x1d2a,525
0x1d2b,32
0x1d2c,43
0x1d2d,617
0x1d2e,422
0x1d2f,2
0x1d30,22
0x1d31,141
0x1d32,628
0x1d33,112
0x1d34,435
0x1d35,11
0x1d36,773
0x1d37,1
0x1d38,479
0x1d39,566
0x1d3a,896
0x1d3b,784
0x1d3c,431
0x1d3d,883
0x1d3e,457
0x1d3f,948
0x1d40,511
0x1d41,599
0x1d42,140
0x1d43,870
0x1d44,48
0x1d45,180
0x1d46,238
0x1d47,218
0x1d48,575
0x1d49,510
0x1d4a,919
0x1d4b,991
0x1d4c,65
0x1d4d,141
0x1d4e,79
0x1d4f,617
0x1d50,771
0x1d51,66
0x1d52,490
0x1d53,990
0x1d54,303
0x1d55,822
0x1d56,167
0x1d57,313
0x1d58,295
0x1d59,410
0x1d5a,67
0x1d5b,915
0x1d5c,558
0x1d5d,717
0x1d5e,802
0x1d5f,770
0x1d60,575
0x1d61,964
0x1d62,881
0x1d63,772
0x1d64,427
0x1d65,888
0x1d66,919
0x1d67,604
0x1d68,72
0x1d69,544
0x1d6a,100
0x1d6b,296
0x1d6c,873
0x1d6d,106
0x1d6e,177
0x1d6f,703
0x1d70,596
0x1d71,341
0x1d72,922
0x1d73,484
0x1d74,346
0x1d75,306
0x1d76,402
0x1d77,43
0x1d78,878
0x1d79,725
0x1d7a,299
0x1d7b,265
0x1d7c,713
0x1d7d,869
0x1d7e,818
0x1d7f,522
0x1d80,436
0x1d81,208
0x1d82,780
0x1d83,391
0x1d84,745
0x1d85,220
0x1d86,76
0x1d87,383
0x1d88,612
0x1d89,748
0x1d8a,498
0x1d8b,247
0x1d8c,867
0x1d8d,804
0x1d8e,503
0x1d8f,237
0x1d90,28
0x1d91,912
0x1d92,761
0x1d93,843
0x1d94,68
0x1d95,433
0x1d96,854
0x1d97,429
0x1d98,248
0x1d99,569
0x1d9a,16
0x1d9b,612
0x1d9c,652
0x1d9d,287
0x1d9e,825
0x1d9f,490
0x1da0,216
0x1da1,171
0x1da2,117
0x1da3,488
0x1da4,806
0x1da5,862
0x1da6,937
0x1da7,373
0x1da8,885
0x1da9,751
0x1daa,268
0x1dab,872
0x1dac,948
0x1dad,60
0x1dae,943
0x1daf,13
0x1db0,635
0x1db1,714
0x1db2,183
0x1db3,943
